Name,NKalone_1,NKalone_2,NKalone_3,NKIL2_1,NKIL2_2,NKIL2_3,NKINB16_1,NKINB16_2,NKINB16_3,NKK562_1,NKK562_2,NKK562_3
RMND1,424,235,311,273,269,195,214,247,168,405,597,676
RMND5A,3216,1943,4619,1606,4133,2727,1663,3509,2499,1975,2755,2945
RMND5B,211,144,486,148,425,492,130,126,128,442,436,620
RMRP,150,14,22,5,187,85,7,21,14,6,44,181
RMST,0,0,0,0,0,0,0,0,0,0,0,0
RN7SK,264,115,211,77,206,109,100,37,93,129,312,535
RN7SL1,238,49,37,23,180,73,12,111,20,11,23,168
RN7SL2,145,27,23,11,62,30,17,129,23,9,15,63
RNA18S5,0,0,0,0,0,0,0,0,0,0,1,0
RNA28S5,54,14,19,19,48,33,26,28,21,19,51,72
RNA45S5,8,3,3,4,4,9,34,12,5,54,59,228
RNA5-8S5,0,0,0,0,0,0,0,0,0,0,0,0
RNA5S1,0,0,0,0,0,0,0,0,0,0,0,0
RNA5S10,0,0,0,0,0,0,0,0,0,0,0,0
RNA5S11,0,0,0,0,0,0,0,0,0,0,0,0
RNA5S12,0,0,0,0,0,0,0,0,0,0,0,0
RNA5S13,0,0,0,0,0,0,0,0,0,0,0,0
RNA5S14,0,0,0,0,0,0,0,0,0,0,0,0
RNA5S15,0,0,0,0,0,0,0,0,0,0,0,0
RNA5S16,0,0,0,0,0,0,0,0,0,0,0,0
RNA5S17,0,0,0,0,0,0,0,0,0,0,0,0
RNA5S2,0,0,0,0,0,0,0,0,0,0,0,0
RNA5S3,0,0,0,0,0,0,0,0,0,0,0,0
RNA5S4,0,0,0,0,0,0,0,0,0,0,0,0
RNA5S5,0,0,0,0,0,0,0,0,0,0,0,0
RNA5S6,0,0,0,0,0,0,0,0,0,0,0,0
RNA5S7,0,0,0,0,0,0,0,0,0,0,0,0
RNA5S8,0,0,0,0,0,0,0,0,0,0,0,0
RNA5S9,0,0,2,0,0,0,0,0,0,0,1,2
RNASE1,12,4,0,0,0,0,1,0,0,91,78,137
RNASE10,0,0,1,0,0,0,0,0,0,0,0,0
RNASE11,0,0,0,0,0,0,0,0,0,0,0,0
RNASE12,0,0,0,0,0,0,0,0,0,0,0,0
RNASE13,0,0,3,0,0,0,0,0,0,0,0,0
RNASE2,2,9,0,0,0,0,1,0,0,0,0,0
RNASE3,1,3,0,0,0,0,0,1,0,0,0,0
RNASE4,10,4,15,11,28,28,5,12,4,4,17,11
RNASE6,36,36,1,16,5,0,12,2,3,12,9,12
RNASE7,0,0,0,0,0,0,0,0,0,0,0,0
RNASE8,0,0,0,0,0,0,0,0,0,0,0,0
RNASE9,0,0,0,1,0,0,0,0,0,0,0,0
RNASEH1,703,507,732,683,792,503,481,1297,922,718,1253,1870
RNASEH1-AS1,108,65,88,85,15,67,67,56,58,53,83,110
RNASEH2A,223,138,140,272,182,215,210,140,94,782,1404,2300
RNASEH2B,911,507,532,790,505,377,692,415,343,792,1143,1305
RNASEH2B-AS1,2,4,5,3,4,0,2,3,1,2,0,4
RNASEH2C,1131,635,961,720,778,672,504,566,601,409,453,886
RNASEK,135,67,104,95,93,74,161,178,131,67,66,101
RNASEK-C17orf49,8,1,2,3,0,0,3,8,3,2,3,1
RNASEL,718,508,502,425,428,274,582,319,406,525,626,708
RNASET2,2143,615,794,895,613,361,711,471,396,1142,2461,3678
RND1,14,13,9,9,3,6,48,46,15,33,102,252
RND2,1,0,1,0,0,0,0,5,2,59,57,123
RND3,2,0,0,1,0,0,0,0,0,0,1,3
RNF10,4080,2382,4201,2748,3842,2944,3091,5054,3931,3482,4595,6838
RNF103,1327,779,2070,521,2028,1267,661,1812,1104,537,819,958
RNF103-CHMP3,1,3,0,1,1,0,1,4,1,1,1,1
RNF11,1513,1237,2174,1237,2388,1229,1291,1673,1121,1290,1462,1400
RNF111,1553,893,1620,980,1682,1262,1270,1067,871,1128,993,1252
RNF112,43,26,61,35,30,55,7,16,37,2,4,6
RNF113A,905,559,900,451,747,382,540,895,625,547,1020,1462
RNF113B,0,0,0,0,0,0,0,0,0,0,5,4
RNF114,2735,1459,1871,1770,2069,1290,1769,2339,1917,2115,3383,5031
RNF115,1440,906,1491,804,1302,969,1007,1287,1173,797,831,995
RNF121,715,389,511,513,506,399,364,575,506,533,567,783
RNF122,319,111,200,217,225,161,164,268,203,81,103,174
RNF123,1308,595,809,731,622,642,713,907,563,662,935,1476
RNF125,7564,4224,7624,5235,7021,5443,1830,3470,3243,329,291,299
RNF126,2020,880,1902,1253,1656,1611,1223,1175,1329,902,1445,2711
RNF126P1,0,1,1,2,0,0,0,0,0,1,0,0
RNF128,0,0,0,0,1,0,1,1,0,0,0,0
RNF13,1421,1988,1235,901,1017,608,756,711,457,351,193,126
RNF130,1558,2814,1730,1103,1504,1219,513,703,721,558,1618,2172
RNF133,0,0,0,0,0,0,0,0,0,0,0,0
RNF135,408,343,615,256,293,303,260,519,387,67,63,29
RNF138,859,667,1051,1096,1467,556,719,1222,773,2029,2374,1987
RNF138P1,6,6,8,8,8,0,9,17,6,2,0,2
RNF139,1723,1109,1684,1388,1822,954,1078,1935,937,990,1324,1328
RNF139-AS1,117,75,118,40,89,51,39,84,56,105,103,152
RNF14,1174,852,969,844,957,577,865,1034,680,1592,1860,1996
RNF141,387,278,348,267,314,184,331,529,402,821,984,1005
RNF144A,1046,509,1048,1792,1714,1899,910,356,372,351,362,408
RNF144A-AS1,8,5,10,38,27,56,68,5,5,3,10,18
RNF144B,53,290,41,18,52,43,18,19,19,12,1,1
RNF145,2198,1953,2291,1905,2761,1639,2395,1794,1125,1559,2046,2512
RNF146,1788,1074,1701,946,1443,758,945,1032,763,608,660,627
RNF148,0,0,0,0,0,0,0,0,0,0,0,0
RNF149,3303,1817,3784,1739,2776,1637,2462,2628,1824,1216,927,914
RNF150,0,0,0,0,0,0,7,0,0,0,0,0
RNF151,1,0,0,0,0,0,0,0,3,1,0,2
RNF152,0,0,1,0,2,0,0,6,5,0,3,2
RNF157,208,113,77,850,297,294,123,60,76,620,1407,2133
RNF157-AS1,14,8,4,9,10,0,6,2,5,2,3,2
RNF165,787,549,466,762,478,400,203,311,247,102,28,31
RNF166,4618,2875,5103,1438,2275,3041,3064,5724,4915,1345,1712,2380
RNF167,4322,2129,3146,3453,2320,1606,2090,2122,1833,1144,721,1366
RNF168,2837,1364,5096,1719,4375,3114,1813,3714,3179,2858,3372,4036
RNF169,3340,1928,1918,2142,1965,1714,1678,2080,1668,1401,1512,1820
RNF17,0,0,44,0,0,18,0,0,29,6,29,52
RNF170,808,459,506,447,345,142,357,293,208,306,290,283
RNF175,3,0,0,0,0,0,4,0,0,0,1,0
RNF180,1,0,0,0,0,0,0,0,0,0,0,0
RNF181,655,366,679,550,565,593,433,610,475,809,1392,2146
RNF182,0,0,1,0,0,0,0,6,1,765,952,1074
RNF183,0,0,1,0,0,0,1,0,0,6,5,6
RNF185,971,670,1033,707,1189,795,470,931,968,400,513,833
RNF186,0,0,0,0,0,0,0,0,0,0,0,0
RNF187,2301,1166,1719,1748,1499,1390,1046,1601,1235,2010,3535,6052
RNF19A,5619,2620,4253,3253,4406,2576,7169,6427,5337,3431,2148,2607
RNF19B,1233,654,844,936,1152,732,1248,1391,1030,1150,1995,3048
RNF2,618,523,837,495,1041,476,361,462,329,1182,1202,1297
RNF20,1933,1344,1670,1356,1836,1231,1184,1197,1046,912,809,1045
RNF207,91,42,16,191,77,62,128,25,26,274,241,323
RNF208,11,5,9,8,20,0,10,16,13,31,58,95
RNF212,17,23,15,19,18,0,17,23,7,1,2,0
RNF212B,0,1,0,2,0,0,1,0,0,2,10,10
RNF213,62832,31768,41441,48386,35475,40391,33605,33930,34175,8215,5981,6540
RNF214,781,480,454,459,412,409,445,528,308,525,334,406
RNF215,131,79,86,82,81,72,81,209,135,111,115,141
RNF216,3432,1639,4091,2272,3917,3611,2524,5837,4095,1548,1878,2496
RNF216-IT1,8,5,5,0,16,0,2,3,5,2,0,3
RNF216P1,589,342,653,370,653,422,324,776,717,636,899,1299
RNF217,55,86,34,33,75,0,26,29,27,695,663,701
RNF217-AS1,0,5,0,0,0,1,1,0,2,10,21,29
RNF219,870,622,1018,713,1327,510,592,984,846,739,770,985
RNF219-AS1,6,1,2,5,0,0,1,0,6,3,2,5
RNF220,2294,1296,2069,1456,1620,1323,1238,1882,1695,1160,1699,2712
RNF222,2,3,0,0,0,0,0,8,1,0,8,3
RNF223,0,0,0,0,0,0,0,0,0,0,0,0
RNF224,0,1,0,0,0,0,0,0,0,1,2,9
RNF225,0,0,0,0,6,0,0,0,0,2,34,46
RNF24,552,468,535,384,577,578,261,332,287,976,1121,1559
RNF25,568,290,479,369,467,248,239,662,558,211,299,499
RNF26,756,361,394,496,418,418,390,631,485,615,1109,1881
RNF31,2352,1257,2073,1669,1616,1544,1301,1684,1506,711,830,1299
RNF32,15,3,1,8,0,1,4,5,3,132,193,176
RNF34,1528,853,1272,1021,1191,1137,962,1120,1011,1047,1300,1821
RNF38,3596,2168,4228,1855,3110,2062,2061,2807,2344,867,789,1036
RNF39,0,0,0,0,0,0,0,0,0,0,0,1
RNF4,3703,2156,4549,2857,4421,3343,2401,4090,3812,1256,1938,3424
RNF40,3140,2054,3845,2087,4051,2993,1715,3754,3265,2583,3887,6276
RNF41,1557,914,1560,1149,1285,1040,705,1182,1015,817,1001,1335
RNF43,81,39,56,35,26,2,22,30,45,103,123,197
RNF44,7688,4699,8198,3619,4200,5005,3570,4405,4325,1670,1918,3018
RNF5,1,0,163,0,96,106,26,104,82,1,6,7
RNF5P1,35,16,22,23,33,0,9,14,20,30,67,88
RNF6,2105,1549,2838,2008,3146,1936,1278,2831,2148,1175,1937,2354
RNF7,976,583,793,840,762,483,718,1018,683,873,1545,1959
RNF8,519,348,432,403,624,322,362,392,343,728,963,1304
RNFT1,1008,703,1216,567,1024,678,625,1020,752,499,546,606
RNFT2,15,12,14,15,6,26,19,15,10,74,72,123
RNGTT,845,651,526,907,897,342,892,508,340,576,423,384
RNH1,0,0,0,0,0,0,0,0,0,0,0,0
RNLS,24,30,18,30,26,10,118,33,12,5,12,23
RNMT,3165,1680,3298,2168,3377,2166,2018,4394,3152,2309,3046,3569
RNMTL1,314,179,219,297,287,194,134,552,344,221,346,561
RNPC3,1860,930,1528,753,1180,1017,905,1180,863,625,424,466
RNPEP,1341,977,808,897,808,806,717,1283,874,1866,3506,5334
RNPEPL1,5716,2659,4440,3249,3318,4263,2540,3182,3062,794,1023,1692
RNPS1,3042,1488,2717,2504,2878,1897,1970,3031,2317,3088,4665,7991
RNU1-1,0,0,0,0,0,0,0,0,0,0,0,0
RNU1-13P,10,0,0,2,0,0,1,4,3,2,0,2
RNU1-2,0,0,0,0,0,0,0,0,0,0,0,0
RNU1-27P,0,0,0,0,0,0,0,0,0,0,0,0
RNU1-28P,0,0,0,0,0,0,0,0,0,0,0,0
RNU1-3,0,0,0,0,0,0,0,0,0,0,0,0
RNU1-4,0,0,0,0,0,0,0,0,0,0,0,0
RNU105B,3,0,3,0,0,0,0,1,0,0,0,0
RNU105C,0,0,0,0,0,0,0,0,0,1,0,1
RNU11,18,10,7,1,10,0,13,10,3,24,17,15
RNU12,4,0,1,1,1,0,6,1,1,9,4,2
RNU2-1,0,0,0,0,0,0,0,0,0,0,0,0
RNU2-2P,25,14,2,1,18,15,4,5,4,22,68,52
RNU4-1,9,0,2,0,0,0,0,2,1,6,6,8
RNU4-2,102,25,2,1,13,0,10,1,0,10,5,24
RNU4ATAC,5,2,3,2,1,0,7,2,2,7,4,4
RNU5A-1,7,1,3,2,10,0,4,0,2,16,12,7
RNU5B-1,5,1,0,1,1,0,3,0,1,1,2,1
RNU5D-1,1,0,0,0,0,0,5,2,0,3,0,1
RNU5E-1,5,5,1,1,0,0,5,1,0,7,12,11
RNU5F-1,3,3,0,1,0,0,2,0,0,13,12,3
RNU6-1,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-10P,1,0,0,1,0,0,4,2,0,0,0,0
RNU6-14P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-15P,0,0,0,0,0,0,0,0,0,0,0,1
RNU6-16P,0,1,0,1,0,0,0,0,1,1,0,3
RNU6-19P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-2,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-21P,0,1,0,0,0,0,0,0,0,0,0,0
RNU6-23P,0,0,0,0,0,0,2,0,0,0,0,0
RNU6-26P,0,0,0,0,0,0,0,0,0,2,0,0
RNU6-28P,0,1,0,1,0,0,0,1,0,1,0,0
RNU6-30P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-31P,0,0,1,2,0,0,0,1,2,0,0,2
RNU6-33P,0,3,0,0,0,0,0,0,0,4,2,17
RNU6-34P,0,0,0,0,0,0,0,1,0,0,0,0
RNU6-35P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-36P,1,4,0,0,0,0,1,0,0,4,4,0
RNU6-39P,2,1,0,1,1,0,0,1,0,0,2,3
RNU6-42P,3,4,1,0,0,0,1,0,1,7,17,26
RNU6-45P,14,3,3,2,0,0,1,3,0,2,4,4
RNU6-46P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-48P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-52P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-53P,1,1,0,0,0,0,0,0,0,0,0,0
RNU6-55P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-56P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-57P,1,0,0,0,0,0,0,0,0,0,0,0
RNU6-58P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-59P,1,5,0,1,0,0,0,1,0,1,0,0
RNU6-63P,0,1,0,0,0,0,1,0,0,0,0,0
RNU6-64P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-66P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-67P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-68P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-69P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-7,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-71P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-72P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-75P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-76P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-78P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-79P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-8,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-81P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-82P,1,0,2,0,0,0,0,0,0,0,0,0
RNU6-83P,0,0,0,0,0,0,0,0,0,0,0,0
RNU6-9,0,0,0,0,0,0,0,0,0,0,0,0
RNU6ATAC,2,6,2,1,5,17,2,0,0,6,12,21
RNU7-1,0,0,0,0,0,0,0,0,0,0,0,0
RNU86,29,16,20,21,33,30,33,45,41,34,56,54
RNVU1-1,20,3,14,2,0,0,8,7,3,1,2,3
RNVU1-14,28,22,17,5,16,0,17,14,8,14,7,4
RNVU1-15,6,9,8,1,24,0,2,4,1,3,3,5
RNVU1-17,0,0,0,0,0,0,0,0,0,0,0,0
RNVU1-18,0,0,0,0,0,0,0,0,0,0,0,0
RNVU1-19,4,4,0,2,0,0,2,2,0,4,3,2
RNVU1-20,0,0,0,0,0,0,0,0,0,0,0,0
RNVU1-3,1,0,2,0,0,0,1,2,0,3,0,1
RNVU1-4,0,0,0,0,0,0,0,0,0,0,0,0
RNVU1-6,0,0,0,1,0,0,0,0,0,14,6,5
RNVU1-7,0,0,0,1,0,0,0,0,0,0,0,1
RNVU1-8,1,1,3,0,0,0,0,1,0,3,2,3
RNY1,4,3,7,0,0,0,3,2,1,6,5,4
RNY3,0,0,0,0,0,0,0,0,0,0,0,1
RNY4,2,1,2,0,0,0,0,2,0,2,1,0
RNY5,0,1,1,1,0,0,0,0,0,2,1,4
ROBO1,4,12,0,4,4,0,24,5,0,2,0,0
ROBO2,0,0,0,0,0,0,2,6,0,29,55,53
ROBO3,164,101,259,101,153,168,147,158,200,32,33,64
ROBO4,0,0,1,0,0,0,0,0,0,0,0,0
ROCK1,6667,4353,7403,4992,7960,5235,5466,6277,4561,2599,1654,1611
ROCK1P1,58,25,1,30,59,0,23,32,1,19,13,14
ROCK2,1381,1013,1413,1145,1278,1044,1049,1049,637,1946,1217,1314
ROGDI,64,52,55,47,93,18,38,84,67,115,240,376
ROM1,72,33,212,31,79,87,33,66,70,44,53,84
ROMO1,218,148,151,261,178,56,179,233,192,326,531,1048
ROPN1,0,0,0,0,0,0,0,0,0,0,0,0
ROPN1B,0,0,0,0,0,0,0,0,2,0,0,0
ROPN1L,11,4,1,42,7,41,6,0,1,10,6,16
ROPN1L-AS1,1,1,0,3,0,0,0,0,0,1,0,0
ROR1,77,57,14,9,20,0,6,9,1,8,2,0
ROR1-AS1,8,12,0,2,0,0,10,1,1,2,0,0
ROR2,1,1,1,0,0,0,0,1,0,253,148,263
RORA,25376,10949,20305,12950,14544,9538,14192,15210,11377,3207,1101,603
RORA-AS1,12,2,4,4,9,21,10,12,8,10,14,20
RORA-AS2,0,0,0,0,0,0,0,0,0,0,0,0
RORB,45,23,15,22,24,24,63,21,17,10,0,0
RORB-AS1,0,0,0,1,0,14,5,0,0,1,0,0
RORC,86,36,32,15,23,16,20,10,32,12,1,3
ROS1,0,1,0,0,0,0,0,0,0,5,7,0
RP1,0,0,1,0,0,0,0,0,0,0,0,0
RP11-87M18.2,0,0,0,0,0,0,0,0,0,0,0,0
RP1L1,1,2,6,1,4,0,1,5,6,1,2,1
RP2,425,461,426,434,621,362,458,605,356,273,380,439
RP9,189,123,191,165,220,72,157,230,165,345,484,668
RP9P,42,34,57,35,34,67,40,37,31,111,138,154
RPA1,2923,2272,3264,3051,3318,2292,1821,2672,1900,1910,2521,3391
RPA2,2367,1389,1939,2081,1864,1346,1533,1751,1522,2505,3631,5464
RPA3,188,143,137,274,171,78,264,230,162,617,1040,1205
RPA4,2,3,3,0,0,0,2,1,3,0,1,2
RPAIN,1194,640,1077,650,995,594,764,1553,1063,556,737,837
RPAP1,994,522,596,633,583,776,522,513,523,808,1261,2166
RPAP2,777,600,1189,552,1191,677,622,938,713,627,585,623
RPAP3,859,717,1016,585,946,646,478,673,468,1380,1756,1850
RPARP-AS1,693,419,606,361,424,243,423,342,302,454,610,798
RPE,691,669,786,388,810,308,512,431,294,738,671,657
RPE65,0,0,0,0,0,0,0,0,0,0,0,0
RPEL1,0,0,1,1,0,0,0,1,0,0,0,0
RPF1,1283,850,957,1072,1081,635,794,1448,857,1163,1670,2264
RPF2,428,333,426,581,620,146,338,303,233,1182,1524,2007
RPGR,392,242,515,239,651,564,296,455,398,171,226,197
RPGRIP1,3,3,0,1,0,0,0,1,0,11,17,42
RPGRIP1L,138,48,97,125,176,26,104,136,72,99,63,82
RPH3A,0,0,0,0,0,0,0,0,0,1,2,1
RPH3AL,7,3,9,7,0,0,3,3,4,0,1,1
RPIA,606,557,596,692,664,458,450,633,555,480,607,868
RPL10,29360,16796,19647,21958,23571,16603,15113,28043,21655,21828,51483,77550
RPL10A,8969,4788,4326,7442,6999,3215,6298,7352,4117,12937,25230,37038
RPL10L,1,0,0,0,0,0,5,2,0,0,0,0
RPL11,17123,7542,11096,9635,12082,7033,10527,12680,9962,21816,38045,50079
RPL12,10167,4789,5427,7971,6776,3490,7023,9322,5825,16167,26974,41602
RPL13,17017,7497,9619,10777,13307,7571,10067,13898,9088,13652,28836,50071
RPL13A,30548,12977,18488,14435,16309,11643,17088,22114,15524,25782,44590,70783
RPL13AP17,0,1,1,1,0,0,1,1,0,0,0,2
RPL13AP20,16,13,19,9,15,7,2,20,5,17,13,17
RPL13AP3,0,0,1,0,1,0,1,1,0,1,1,0
RPL13AP5,160,82,118,86,56,24,100,99,69,174,206,207
RPL13AP6,4,0,1,2,0,3,0,2,0,3,0,4
RPL13P5,76,22,59,68,29,41,43,38,25,56,30,86
RPL14,10807,4844,8032,6601,8231,4513,6389,8817,6304,17408,34071,44710
RPL15,11016,6122,8229,7815,8373,4591,6728,9086,6495,11772,20117,29905
RPL17,241,102,205,131,251,174,185,298,206,259,396,636
RPL17-C18orf32,0,0,0,0,0,0,0,0,0,0,0,0
RPL18,11528,5354,7150,7190,7190,4146,6598,9322,6682,10853,18711,31882
RPL18A,5679,2296,3392,3499,2809,2254,3385,4281,3349,5801,10177,18602
RPL19,20848,10566,14802,13696,15449,8832,13996,17203,12604,20418,32858,50991
RPL19P12,0,0,3,2,11,0,0,0,2,0,0,2
RPL21,9892,4699,6986,5604,7847,3564,6584,8144,5143,6026,8904,11751
RPL21P28,5,6,9,5,2,1,14,5,0,10,5,3
RPL21P44,308,85,241,75,143,134,121,174,112,42,15,20
RPL22,4121,2256,2724,2593,3719,1728,2513,3036,1811,6212,13152,15906
RPL22L1,345,245,293,481,563,247,668,513,309,698,1061,1057
RPL23,10180,5777,7419,7746,8409,4549,6968,8462,6339,13519,23605,31960
RPL23A,9447,4436,6166,5893,4287,2661,6021,5656,4173,8996,11562,19646
RPL23AP32,0,0,0,1,0,0,0,0,0,0,1,2
RPL23AP53,245,214,361,198,486,227,144,248,142,367,371,347
RPL23AP64,5,3,4,0,0,0,0,3,1,1,1,2
RPL23AP7,142,100,115,105,108,82,81,73,86,101,88,124
RPL23AP82,102,59,72,39,49,40,48,41,32,32,20,48
RPL23AP87,0,0,0,1,1,0,0,0,0,12,15,31
RPL23P8,1,1,2,2,4,0,2,4,0,4,4,12
RPL24,8066,3729,5966,5453,6047,3608,5468,8394,5584,9580,16554,24271
RPL26,10148,4883,7680,6506,7673,4940,6935,8371,5909,7673,12376,17134
RPL26L1,95,77,103,125,121,52,89,103,97,306,481,651
RPL27,8499,4320,6640,6088,6157,3835,5374,7021,5106,9839,15327,22038
RPL27A,15499,6155,10280,8473,9877,6915,9185,13039,8941,14359,26111,39283
RPL28,13693,5351,9213,9313,7239,6650,8811,10438,8273,13809,20781,36533
RPL29,7839,3728,5051,5036,5575,3082,5133,6609,4565,6203,10850,16646
RPL29P2,0,1,0,0,1,0,0,0,0,1,1,0
RPL3,30758,12943,19919,19170,22948,13977,18277,25966,18870,22090,42598,62642
RPL30,17674,7725,12913,8949,10274,6144,10635,14191,9885,10882,17468,25700
RPL31,9513,4740,6418,6367,6334,3107,7431,8012,5519,9601,15330,21072
RPL31P11,1,0,1,0,0,0,0,1,0,1,0,1
RPL32,13421,6176,9210,8499,7860,4854,8526,10906,7657,19933,32884,49825
RPL32P3,713,350,630,370,479,336,332,526,440,232,194,312
RPL34,9245,4347,5922,5516,6379,3914,6096,8439,5621,7071,14525,19568
RPL34-AS1,14,7,15,4,7,21,8,6,3,2,5,6
RPL35,4279,1836,3203,3085,2960,1486,3047,3800,2896,5887,9807,14819
RPL35A,10192,4938,7088,5899,6620,4629,6912,9755,6530,12180,20499,32123
RPL36,5174,2210,3519,3193,3125,2318,3177,4261,3417,5768,11779,18789
RPL36A,309,112,94,295,149,117,249,212,127,346,548,494
RPL36A-HNRNPH2,0,0,0,0,0,0,0,0,0,0,0,0
RPL36AL,5121,2618,5848,3424,4738,3374,2639,4755,4034,1850,2257,3088
RPL37,12305,6325,10456,7674,7773,4892,9043,12589,8747,18705,26900,42806
RPL37A,13215,6804,9595,9209,8165,4948,9409,12440,8994,10945,18069,27753
RPL38,7236,3461,5145,4627,3949,2156,4699,5634,3737,7405,10966,15831
RPL39,138,87,133,90,88,73,111,82,31,292,418,322
RPL39L,130,29,55,156,65,14,158,49,62,293,676,932
RPL3L,1,0,1,0,0,0,0,0,0,6,3,5
RPL4,20761,10322,14985,14167,17732,10462,13102,18467,12719,34173,65707,96085
RPL41,6721,3198,5986,4087,5223,3201,3954,5242,3717,5577,9225,12337
RPL5,13199,6647,9038,8829,12056,5929,7011,11262,7236,18335,36982,47454
RPL6,9347,4745,6151,6878,7121,4038,5556,7205,5036,9982,14913,23775
RPL7,11041,5456,7671,6470,7959,4026,6883,9505,6096,14222,22987,32685
RPL7A,17143,8448,11407,11456,12797,6651,11055,13860,10197,19675,36009,53797
RPL7L1,695,450,787,566,980,910,438,787,691,993,1707,2533
RPL8,13934,6846,8783,11115,11581,5665,9291,14183,8295,19929,32669,54092
RPL9,10478,5508,7612,6937,10744,4362,6471,11919,6659,13126,23685,32333
RPLP0,11162,5494,7875,10090,10114,6645,8483,10107,7170,28204,58596,95359
RPLP0P2,20,29,4,4,1,0,12,2,0,28,23,23
RPLP1,12383,6928,9316,9546,9924,6123,9286,11106,8552,13757,28404,46345
RPLP2,8603,4267,5707,5641,7343,4379,5771,7447,5233,9528,19690,30270
RPN1,3870,3448,4966,4641,5943,3950,2566,5237,3843,4314,6329,9750
RPN2,4686,3708,6151,5098,6562,4637,2770,5815,4516,5848,12402,18553
RPP14,978,574,1045,631,1016,560,391,1029,752,492,676,819
RPP21,0,0,0,0,0,0,0,0,0,0,0,0
RPP25,34,30,38,40,25,30,33,27,33,242,447,667
RPP25L,194,130,149,94,101,36,108,143,117,117,218,307
RPP30,770,501,613,580,636,348,351,590,426,589,945,1038
RPP38,303,219,369,248,452,168,260,505,346,413,517,817
RPP40,34,47,27,72,63,55,57,37,41,244,306,391
RPPH1,45,18,8,4,22,0,7,6,5,9,13,79
RPRD1A,658,460,489,462,437,351,494,433,268,1348,1751,2106
RPRD1B,1170,691,1484,753,1708,976,755,1717,1284,1447,1699,2373
RPRD2,4071,2283,3934,2144,3268,2706,1828,3047,2174,1500,1433,2088
RPRM,0,0,0,0,0,0,0,0,0,0,0,0
RPRML,0,0,1,1,0,0,0,0,0,0,0,0
RPS10,45,32,46,52,21,23,30,41,26,142,143,192
RPS10-NUDT3,0,0,0,0,0,0,0,0,0,0,0,0
RPS10P7,38,19,31,39,17,38,25,21,8,18,15,20
RPS11,22812,10129,17217,12706,12738,9444,14738,17894,14049,18165,27615,45818
RPS12,12895,5886,7270,9040,8512,5074,10779,9628,6714,15053,28008,39959
RPS13,6093,3268,4799,4327,4905,2879,4136,6065,4247,7399,13933,19513
RPS14,15588,7207,10111,9383,8191,5900,9944,10264,8376,13359,20471,34445
RPS14P3,188,72,193,105,182,86,128,183,120,280,282,231
RPS15,5189,2246,3290,3267,2361,2297,3375,3937,3351,4579,7967,13821
RPS15A,15038,7808,9899,8659,11801,6119,8827,14381,9789,12942,24346,34007
RPS15AP10,79,38,45,36,50,38,59,71,23,50,66,44
RPS16,10183,4301,7225,6915,6448,3936,5874,7448,5569,10762,22134,33922
RPS16P5,36,16,18,21,7,14,26,28,25,55,95,108
RPS17,1,0,1,0,0,0,0,0,0,0,0,1
RPS18,0,0,0,0,0,0,0,1,0,0,0,0
RPS18P9,58,31,43,37,67,67,55,66,46,33,42,64
RPS19,11165,5885,7431,7372,8217,5077,8265,10475,8284,8934,18918,29532
RPS19BP1,836,566,948,647,977,644,430,923,734,521,922,1466
RPS2,9461,4214,5238,7500,6257,4897,6388,7001,5533,17653,35281,58588
RPS20,13864,5885,9984,8712,9364,5154,9704,13885,9191,15514,28964,44178
RPS21,4891,2442,2694,3465,2593,1983,3286,3714,2474,5135,10399,15436
RPS23,13759,6721,8897,8544,9511,4982,9385,10730,7160,17085,32900,50028
RPS24,12807,6624,9302,9310,9946,6273,8920,10183,7209,21250,29959,44812
RPS25,11946,5441,9031,7266,8991,5112,7848,9306,6823,12024,21407,29313
RPS26,7081,1785,742,3584,884,561,4099,769,595,2040,2157,3476
RPS26P11,2,0,1,1,0,0,0,1,0,0,0,1
RPS27,28381,13245,19002,14966,19049,10171,16903,20590,14496,14362,22942,32956
