ID_REF	min	0.5%	1%	2.5%	97.5%	99%	99.5%	max	mean	sd	thr	thrNum	pval	Perc -1.00	Perc -0.95	Perc -0.90	Perc -0.85	Perc -0.80	Perc -0.75	Perc -0.70	Perc -0.65	Perc -0.60	Perc -0.55	Perc -0.50	Perc -0.45	Perc -0.40	Perc -0.35	Perc -0.30	Perc -0.25	Perc -0.20	Perc -0.15	Perc -0.10	Perc -0.05	Perc 0.00	Perc 0.05	Perc 0.10	Perc 0.15	Perc 0.20	Perc 0.25	Perc 0.30	Perc 0.35	Perc 0.40	Perc 0.45	Perc 0.50	Perc 0.55	Perc 0.60	Perc 0.65	Perc 0.70	Perc 0.75	Perc 0.80	Perc 0.85	Perc 0.90	Perc 0.95	Perc 1.00	Expr -1.00	Expr -0.95	Expr -0.90	Expr -0.85	Expr -0.80	Expr -0.75	Expr -0.70	Expr -0.65	Expr -0.60	Expr -0.55	Expr -0.50	Expr -0.45	Expr -0.40	Expr -0.35	Expr -0.30	Expr -0.25	Expr -0.20	Expr -0.15	Expr -0.10	Expr -0.05	Expr 0.00	Expr 0.05	Expr 0.10	Expr 0.15	Expr 0.20	Expr 0.25	Expr 0.30	Expr 0.35	Expr 0.40	Expr 0.45	Expr 0.50	Expr 0.55	Expr 0.60	Expr 0.65	Expr 0.70	Expr 0.75	Expr 0.80	Expr 0.85	Expr 0.90	Expr 0.95	Expr 1.00	Abs 1.00	Abs 1.20	Abs 1.40	Abs 1.60	Abs 1.80	Abs 2.00	Abs 2.20	Abs 2.40	Abs 2.60	Abs 2.80	Abs 3.00	Abs 3.20	Abs 3.40	Abs 3.60	Abs 3.80	Abs 4.00	Abs 4.20	Abs 4.40	Abs 4.60	Abs 4.80	Abs 5.00	Abs 5.20	Abs 5.40	Abs 5.60	Abs 5.80	Abs 6.00	Abs 6.20	Abs 6.40	Abs 6.60	Abs 6.80	Abs 7.00	Abs 7.20	Abs 7.40	Abs 7.60	Abs 7.80	Abs 8.00	Abs 8.20	Abs 8.40	Abs 8.60	Abs 8.80	Abs 9.00	Abs 9.20	Abs 9.40	Abs 9.60	Abs 9.80	Abs 10.00	Abs 10.20	Abs 10.40	Abs 10.60	Abs 10.80	Abs 11.00	Abs 11.20	Abs 11.40	Abs 11.60	Abs 11.80	Abs 12.00	Abs 12.20	Abs 12.40	Abs 12.60	Abs 12.80	Abs 13.00	Abs 13.20	Abs 13.40	Abs 13.60	Abs 13.80	Abs 14.00	Abs 14.20	Abs 14.40	Abs 14.60	Abs 14.80	Abs 15.00	Abs 15.20	Abs 15.40	Abs 15.60	Abs 15.80	Abs 16.00
ADAMTS14	20.0	20.0	20.0	20.0	28.69	28.69	28.69	32.29	21.9072727272727	4.11809331632777	25.245	2	0.0495750708215297	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	25.25	28.69	28.69	28.69	28.69	28.69	28.69	28.69	28.69	28.69	28.69	28.69	28.69	28.69	28.69	28.69	28.69	28.69	28.69	28.69	32.29	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAM19	20.0	20.0	20.0	20.0	339.51	339.51	339.51	342.14	119.290909090909	123.005163044228	180.907291666667	3	0.0509915014164306	20.00	20.00	20.00	22.56	22.56	22.56	29.97	29.97	29.97	43.08	43.08	43.08	59.04	59.04	59.04	60.94	60.94	60.94	63.43	63.43	180.91	267.74	267.74	267.74	267.74	267.74	267.74	267.74	267.74	267.74	339.51	339.51	339.51	339.51	339.51	339.51	339.51	339.51	339.51	339.51	342.14	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL1RL1	20.0	20.0	20.0	20.0	69.33	69.33	69.33	94.16	34.0472727272727	24.4045033440772	52.5963888888889	2	0.228045325779037	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.58	20.58	20.58	22.48	22.48	52.60	69.33	69.33	69.33	69.33	69.33	69.33	69.33	69.33	69.33	69.33	69.33	69.33	69.33	69.33	69.33	69.33	69.33	69.33	69.33	94.16	4	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EGR3	37.59	37.59	37.59	37.59	242.61	242.61	242.61	903.98	177.613636363636	237.187580514691	504.4785	1	0.0793201133144476	37.59	37.59	37.59	49.60	49.60	52.59	52.59	61.73	61.73	81.35	81.35	81.35	105.77	105.77	107.70	107.70	126.70	126.70	184.13	184.13	504.48	903.98	903.98	903.98	903.98	903.98	903.98	903.98	903.98	903.98	903.98	903.98	903.98	903.98	903.98	903.98	903.98	903.98	903.98	903.98	903.98	0	0	2	1	0	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CEBPG	532.26	532.26	532.26	532.26	1231.98	1231.98	1231.98	1285.91	927.409090909091	211.510059913538	881.352857142857	7	0.845609065155807	532.26	532.26	532.26	532.26	532.26	532.26	532.26	650.38	650.38	650.38	650.38	650.38	650.38	650.38	814.82	814.82	814.82	814.82	814.82	814.82	881.35	901.77	901.77	901.77	945.25	945.25	945.25	947.50	947.50	947.50	994.47	994.47	994.47	994.47	1044.70	1044.70	1044.70	1231.98	1231.98	1231.98	1285.91	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGAX	421.78	421.78	421.78	421.78	1330.96	1330.96	1330.96	1361.49	901.641818181818	304.353566576117	926.882666666667	5	0.311614730878187	421.78	421.78	421.78	421.78	565.36	565.36	565.36	565.36	660.72	660.72	660.72	660.72	665.32	665.32	665.32	665.32	747.54	747.54	747.54	747.54	926.88	1073.89	1073.89	1073.89	1073.89	1076.19	1076.19	1076.19	1076.19	1076.19	1180.13	1180.13	1180.13	1180.13	1180.13	1330.96	1330.96	1330.96	1330.96	1330.96	1361.49	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGLYRP1	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20	0	20	11	0.88385269121813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HNF1B	20.0	20.0	20.0	20.0	41.52	41.52	41.52	81.89	32.6181818181818	17.5563968234227	54.7905	1	0.434844192634561	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	21.62	21.62	21.62	25.10	25.10	33.18	33.18	34.89	34.89	40.60	40.60	54.79	81.89	81.89	81.89	81.89	81.89	81.89	81.89	81.89	81.89	81.89	81.89	81.89	81.89	81.89	81.89	81.89	81.89	81.89	81.89	81.89	1	2	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TLR9	20.0	20.0	20.0	20.0	41.74	41.74	41.74	44.23	28.7518181818182	8.83771753563493	31.04375	4	0.259206798866856	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	23.99	23.99	23.99	26.32	26.32	26.32	31.04	33.35	33.35	33.35	33.35	33.35	33.35	38.47	38.47	38.47	38.47	38.47	38.47	38.47	41.74	41.74	41.74	41.74	41.74	41.74	44.23	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IRF2	471.4	471.4	471.4	471.4	760.86	760.86	760.86	831.91	648.050909090909	110.313456811574	639.417666666667	6	0.614730878186969	471.40	471.40	471.40	471.40	471.40	482.00	482.00	482.00	482.00	482.00	568.00	568.00	568.00	568.00	568.00	581.77	581.77	581.77	581.77	581.77	639.42	650.39	650.39	650.39	704.86	704.86	704.86	704.86	712.90	712.90	712.90	712.90	745.38	745.38	745.38	745.38	760.86	760.86	760.86	760.86	831.91	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
APOE	20.0	20.0	20.0	20.0	20.0	20.0	20.0	20.68	20.0618181818182	0.19548625535574	20.34	1	0.885269121813031	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.34	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	20.68	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTA4H	470.09	470.09	470.09	470.09	974.63	974.63	974.63	1040.47	778.17	180.546657178087	697.0075	8	0.480169971671388	470.09	470.09	470.09	470.09	470.09	470.09	470.09	470.09	470.09	470.09	480.67	480.67	480.67	480.67	480.67	480.67	480.67	480.67	480.67	480.67	697.01	736.29	736.29	780.00	780.00	780.00	825.68	825.68	825.68	859.14	859.14	859.14	885.64	885.64	885.64	902.67	902.67	902.67	974.63	974.63	1040.47	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NFKB1	252.48	252.48	252.48	252.48	1164.23	1164.23	1164.23	1270.28	756.621818181818	311.253232179441	624.63375	8	0.722379603399433	252.48	252.48	252.48	252.48	252.48	252.48	252.48	252.48	252.48	252.48	310.15	310.15	310.15	310.15	310.15	310.15	310.15	310.15	310.15	310.15	624.63	697.77	697.77	759.29	759.29	759.29	759.95	759.95	759.95	817.98	817.98	817.98	830.71	830.71	830.71	1019.85	1019.85	1019.85	1164.23	1164.23	1270.28	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HES1	20.0	20.0	20.0	20.0	89.03	89.03	89.03	151.19	50.7945454545454	40.7717619222905	69.005625	3	0.504249291784703	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	26.51	26.51	26.51	28.90	28.90	28.90	31.37	31.37	69.01	86.99	86.99	86.99	86.99	86.99	86.99	86.99	86.99	86.99	89.03	89.03	89.03	89.03	89.03	89.03	89.03	89.03	89.03	89.03	151.19	3	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TLR10	20.0	20.0	20.0	20.0	44.23	44.23	44.23	49.24	29.0563636363636	9.66475628505896	35.9313888888889	2	0.592067988668555	20.00	20.00	20.00	20.00	20.00	20.71	20.71	20.71	22.22	22.22	22.56	22.56	22.56	23.37	23.37	31.90	31.90	31.90	32.29	32.29	35.93	44.23	44.23	44.23	44.23	44.23	44.23	44.23	44.23	44.23	44.23	44.23	44.23	44.23	44.23	44.23	44.23	44.23	44.23	44.23	49.24	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ICAM1	143.3	143.3	143.3	143.3	813.98	813.98	813.98	826.61	473.381818181818	246.27011691962	536.99	4	0.293201133144476	143.30	143.30	143.30	143.30	144.74	144.74	144.74	271.07	271.07	271.07	314.94	314.94	314.94	314.94	343.61	343.61	343.61	453.83	453.83	453.83	536.99	675.33	675.33	675.33	675.33	675.33	675.33	764.96	764.96	764.96	764.96	764.96	764.96	764.96	813.98	813.98	813.98	813.98	813.98	813.98	826.61	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VRK2	166.93	166.93	166.93	166.93	300.76	300.76	300.76	351.49	239.189090909091	53.7155974393329	252.886964285714	4	0.36685552407932	166.93	166.93	166.93	166.93	195.92	195.92	195.92	200.16	200.16	200.16	201.30	201.30	201.30	201.30	206.32	206.32	206.32	210.23	210.23	210.23	252.89	277.30	277.30	277.30	277.30	277.30	277.30	282.90	282.90	282.90	282.90	282.90	282.90	282.90	300.76	300.76	300.76	300.76	300.76	300.76	351.49	0	0	0	0	0	0	0	0	0	1	2	0	1	1	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STAT1	1970.94	1970.94	1970.94	1970.94	11429.01	11429.01	11429.01	11970.72	5131.83909090909	3962.10700470998	7135.23520833333	3	0.028328611898017	1970.94	1970.94	1970.94	2183.53	2183.53	2183.53	2241.32	2241.32	2241.32	2279.16	2279.16	2279.16	2833.01	2833.01	2833.01	3321.46	3321.46	3321.46	3487.21	3487.21	7135.24	11228.39	11228.39	11228.39	11228.39	11228.39	11228.39	11228.39	11228.39	11228.39	11429.01	11429.01	11429.01	11429.01	11429.01	11429.01	11429.01	11429.01	11429.01	11429.01	11970.72	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ID2	1053.58	1053.58	1053.58	1053.58	2531.67	2531.67	2531.67	2675.02	1752.07818181818	513.257926331536	1794.318	5	0.352691218130312	1053.58	1053.58	1053.58	1053.58	1294.90	1294.90	1294.90	1294.90	1358.51	1358.51	1358.51	1358.51	1392.06	1392.06	1392.06	1392.06	1396.65	1396.65	1396.65	1396.65	1794.32	1904.16	1904.16	1904.16	1904.16	2049.99	2049.99	2049.99	2049.99	2049.99	2133.94	2133.94	2133.94	2133.94	2133.94	2531.67	2531.67	2531.67	2531.67	2531.67	2675.02	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FCGR3A	1055.65	1055.65	1055.65	1055.65	4730.31	4730.31	4730.31	5093.34	2985.95090909091	1315.00320277145	2881.64333333333	6	0.545325779036827	1055.65	1055.65	1055.65	1055.65	1055.65	1746.82	1746.82	1746.82	1746.82	1746.82	1793.95	1793.95	1793.95	1793.95	1793.95	2032.69	2032.69	2032.69	2032.69	2032.69	2881.64	3129.42	3129.42	3129.42	3220.85	3220.85	3220.85	3220.85	3320.75	3320.75	3320.75	3320.75	4679.49	4679.49	4679.49	4679.49	4730.31	4730.31	4730.31	4730.31	5093.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOD2	46.98	46.98	46.98	46.98	86.72	86.72	86.72	130.49	74.8272727272727	21.2292585794868	99.8755	1	0.732294617563739	46.98	46.98	46.98	57.99	57.99	62.15	62.15	62.97	62.97	64.69	64.69	64.69	67.89	67.89	73.36	73.36	84.56	84.56	85.30	85.30	99.88	130.49	130.49	130.49	130.49	130.49	130.49	130.49	130.49	130.49	130.49	130.49	130.49	130.49	130.49	130.49	130.49	130.49	130.49	130.49	130.49	0	0	0	0	0	0	1	0	1	2	0	1	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBX1	20.0	20.0	20.0	20.0	21.62	21.62	21.62	33.18	21.3981818181818	3.75583380932993	26.7	1	0.0269121813031161	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.58	20.58	26.70	33.18	33.18	33.18	33.18	33.18	33.18	33.18	33.18	33.18	33.18	33.18	33.18	33.18	33.18	33.18	33.18	33.18	33.18	33.18	33.18	4	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRIP3	20.0	20.0	20.0	20.0	68.5	68.5	68.5	69.59	33.2427272727273	18.8964946681601	42.416875	3	0.11614730878187	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	27.68	27.68	42.42	49.71	49.71	49.71	49.71	49.71	49.71	49.71	49.71	49.71	68.50	68.50	68.50	68.50	68.50	68.50	68.50	68.50	68.50	68.50	69.59	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRRX1	20.0	20.0	20.0	20.0	25.05	25.05	25.05	78.47	26.8690909090909	16.4082509480308	50.0895	1	0.0198300283286119	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.00	20.71	20.71	20.71	21.41	21.41	22.56	22.56	23.37	23.37	23.99	23.99	50.09	78.47	78.47	78.47	78.47	78.47	78.47	78.47	78.47	78.47	78.47	78.47	78.47	78.47	78.47	78.47	78.47	78.47	78.47	78.47	78.47	1	2	0	1	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGK	406.02	406.02	406.02	406.02	1016.84	1016.84	1016.84	1079.43	767.587272727273	202.394215516107	849.917291666667	3	0.805949008498584	406.02	406.02	406.02	450.37	450.37	450.37	684.41	684.41	684.41	750.99	750.99	750.99	758.63	758.63	758.63	763.85	763.85	763.85	765.52	765.52	849.92	996.86	996.86	996.86	996.86	996.86	996.86	996.86	996.86	996.86	1016.84	1016.84	1016.84	1016.84	1016.84	1016.84	1016.84	1016.84	1016.84	1016.84	1079.43	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NFKBIA	1893.62	1893.62	1893.62	1893.62	14631.98	14631.98	14631.98	18698.05	9086.75454545455	4862.00153991667	7961.41660714286	7	0.763456090651558	1893.62	1893.62	1893.62	1893.62	1893.62	1893.62	1893.62	2849.65	2849.65	2849.65	2849.65	2849.65	2849.65	2849.65	4431.03	4431.03	4431.03	4431.03	4431.03	4431.03	7961.42	9088.41	9088.41	9088.41	9303.69	9303.69	9303.69	9576.32	9576.32	9576.32	10528.11	10528.11	10528.11	10528.11	12787.03	12787.03	12787.03	14631.98	14631.98	14631.98	18698.05	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
